date,country_code,country_name,GDP_usd,CPI_index,FX_local_per_USD,Exports_usd,Imports_usd,Trade_balance_usd,Interest_rate_percent,WTI_usd_per_barrel
2020-07-01,PHL,Philippines,377919252649.8535,135.3302174025815,49.439346865736994,96328537199.34311,133978399511.67549,-37649862312.33238,7.09583333333333,40.710454545454546
2020-08-01,PHL,Philippines,380613937182.89624,135.76457682482842,49.408555342921034,97188033417.40276,136431884295.8744,-39243850878.47165,7.09583333333333,42.33904761904762
2020-09-01,PHL,Philippines,383308621715.93896,136.19893624707532,49.377763820105066,98047529635.4624,138885369080.07333,-40837839444.61093,7.09583333333333,39.63428571428571
2020-10-01,PHL,Philippines,386003306248.98175,136.63329566932225,49.3469722972891,98907025853.52205,141338853864.27225,-42431828010.7502,7.09583333333333,39.39590909090909
2020-11-01,PHL,Philippines,388697990782.0245,137.06765509156918,49.31618077447313,99766522071.5817,143792338648.47116,-44025816576.889465,7.09583333333333,40.93736842105263
2020-12-01,PHL,Philippines,391392675315.06726,137.50201451381608,49.285389251657165,100626018289.64136,146245823432.67007,-45619805143.02872,7.09583333333333,47.025
2021-01-01,PHL,Philippines,394087359848.11,137.936373936063,49.2545977288412,101485514507.701,148699308216.869,-47213793709.167984,7.09583333333333,52.008421052631576
2021-02-01,PHL,Philippines,394942860661.1534,138.60549847114393,49.68986340453818,102593839523.19383,151148236830.50208,-48554397307.30824,7.09583333333333,59.04631578947369
2021-03-01,PHL,Philippines,395798361474.19684,139.27462300622483,50.12512908023516,103702164538.68668,153597165444.13516,-49895000905.44849,7.09583333333333,62.333043478260876
2021-04-01,PHL,Philippines,396653862287.24023,139.94374754130575,50.56039475593215,104810489554.1795,156046094057.76825,-51235604503.588745,7.09583333333333,61.71666666666666
2021-05-01,PHL,Philippines,397509363100.2836,140.61287207638668,50.99566043162913,105918814569.67233,158495022671.40134,-52576208101.729004,7.09583333333333,65.1695
2021-06-01,PHL,Philippines,398364863913.3271,141.28199661146758,51.430926107326115,107027139585.16518,160943951285.03442,-53916811699.86925,7.09583333333333,71.37818181818182
2021-07-01,PHL,Philippines,399220364726.3705,141.9511211465485,51.8661917830231,108135464600.658,163392879898.66748,-55257415298.009476,7.09583333333333,72.4852380952381
2021-08-01,PHL,Philippines,400075865539.4139,142.62024568162943,52.30145745872008,109243789616.15083,165841808512.30057,-56598018896.149734,7.09583333333333,67.73045454545455
2021-09-01,PHL,Philippines,400931366352.45734,143.28937021671032,52.73672313441706,110352114631.64368,168290737125.93365,-57938622494.28998,7.09583333333333,71.64619047619047
2021-10-01,PHL,Philippines,401786867165.50073,143.95849475179125,53.171988810114044,111460439647.1365,170739665739.56674,-59279226092.43024,7.09583333333333,81.47666666666666
2021-11-01,PHL,Philippines,402642367978.5441,144.62761928687218,53.60725448581103,112568764662.62933,173188594353.19983,-60619829690.570496,7.09583333333333,79.14750000000001
2021-12-01,PHL,Philippines,403497868791.5876,145.29674382195307,54.042520161508016,113677089678.12218,175637522966.83292,-61960433288.71074,7.09583333333333,71.71181818181819
2022-01-01,PHL,Philippines,404353369604.631,145.965868357034,54.477785837205,114785414693.615,178086451580.466,-63301036886.851,7.09583333333333,83.22200000000001
2022-02-01,PHL,Philippines,407078557741.2804,146.69302471775916,54.573833952704,114921450885.14091,178099657348.4456,-63178206463.30467,7.09583333333333,91.64105263157894
2022-03-01,PHL,Philippines,409803745877.9298,147.42018107848435,54.669882068202995,115057487076.66684,178112863116.42517,-63055376039.75833,7.09583333333333,108.50260869565217
2022-04-01,PHL,Philippines,412528934014.5792,148.1473374392095,54.765930183702,115193523268.19275,178126068884.40475,-62932545616.212006,7.09583333333333,101.7775
2022-05-01,PHL,Philippines,415254122151.22864,148.87449379993467,54.861978299201,115329559459.71867,178139274652.38434,-62809715192.665665,7.09583333333333,109.55238095238094
2022-06-01,PHL,Philippines,417979310287.87805,149.60165016065983,54.9580264147,115465595651.24458,178152480420.36392,-62686884769.11934,7.09583333333333,114.83714285714285
2022-07-01,PHL,Philippines,420704498424.52747,150.328806521385,55.054074530199,115601631842.77051,178165686188.3435,-62564054345.573,7.09583333333333,101.619
2022-08-01,PHL,Philippines,423429686561.17694,151.05596288211018,55.150122645698,115737668034.29642,178178891956.3231,-62441223922.02667,7.09583333333333,93.66521739130435
2022-09-01,PHL,Philippines,426154874697.82635,151.78311924283534,55.246170761197,115873704225.82233,178192097724.30267,-62318393498.48035,7.09583333333333,84.25809523809524
2022-10-01,PHL,Philippines,428880062834.47577,152.5102756035605,55.342218876696,116009740417.34825,178205303492.28226,-62195563074.934006,7.09583333333333,87.5547619047619
2022-11-01,PHL,Philippines,431605250971.1252,153.2374319642857,55.438266992195,116145776608.87416,178218509260.26184,-62072732651.38768,7.09583333333333,84.37047619047618
2022-12-01,PHL,Philippines,434330439107.7746,153.96458832501085,55.534315107694,116281812800.40009,178231715028.24142,-61949902227.84134,7.09583333333333,76.43714285714286
2023-01-01,PHL,Philippines,437055627244.424,154.691744685736,55.630363223193,116417848991.926,178244920796.221,-61827071804.29501,7.09583333333333,78.123
2023-02-01,PHL,Philippines,439102450789.2516,155.105880896016,55.76872087709137,116630921346.34033,178821524092.4034,-62190602746.06308,7.09583333333333,76.83263157894737
2023-03-01,PHL,Philippines,441149274334.07916,155.520017106296,55.907078530989736,116843993700.75467,179398127388.58585,-62554133687.83118,7.09583333333333,73.27782608695652
2023-04-01,PHL,Philippines,443196097878.90674,155.93415331657602,56.0454361848881,117057066055.16899,179974730684.76825,-62917664629.59926,7.09583333333333,79.44631578947369
2023-05-01,PHL,Philippines,445242921423.7343,156.348289526856,56.183793838786464,117270138409.58333,180551333980.95068,-63281195571.367355,7.09583333333333,71.57818181818182
2023-06-01,PHL,Philippines,447289744968.5619,156.762425737136,56.32215149268483,117483210763.99767,181127937277.1331,-63644726513.13542,7.09583333333333,70.24809523809525
2023-07-01,PHL,Philippines,449336568513.3895,157.17656194741602,56.4605091465832,117696283118.41199,181704540573.3155,-64008257454.9035,7.09583333333333,76.0695
2023-08-01,PHL,Philippines,451383392058.2171,157.590698157696,56.59886680048157,117909355472.82632,182281143869.49792,-64371788396.6716,7.09583333333333,81.38608695652174
2023-09-01,PHL,Philippines,453430215603.0447,158.004834367976,56.737224454379934,118122427827.24066,182857747165.68033,-64735319338.43967,7.09583333333333,89.425
2023-10-01,PHL,Philippines,455477039147.87225,158.418970578256,56.875582108278294,118335500181.655,183434350461.86276,-65098850280.20776,7.09583333333333,85.63952380952381
2023-11-01,PHL,Philippines,457523862692.6998,158.83310678853599,57.01393976217666,118548572536.06934,184010953758.04517,-65462381221.97583,7.09583333333333,77.685
2023-12-01,PHL,Philippines,459570686237.5274,159.247242998816,57.15229741607503,118761644890.48366,184587557054.2276,-65825912163.74394,7.09583333333333,71.9
2024-01-01,PHL,Philippines,461617509782.355,159.661379209096,57.2906550699734,118974717244.898,185164160350.41,-66189443105.51201,7.09583333333333,74.15238095238095
