date,ln_WTI,ln_GDP,ln_CPI,Interest,ln_FX
2012-03-01,4.664925981286189,26.71811019978102,4.675888964830483,5.16616735554136,3.4347472650283044
2012-04-01,4.637840646849017,26.722827904481917,4.677701453646319,5.15559398003846,3.433787520571147
2012-05-01,4.55023390032204,26.72752345691215,4.679510663289016,5.14502060453556,3.4328268541196167
2012-06-01,4.4104116090904535,26.732197064134496,4.681316605602577,5.13444722903266,3.431865263900552
2012-07-01,4.4761456291080535,26.736848930322044,4.683119292366948,5.12387385352976,3.4309027481356704
2012-08-01,4.54469066234006,26.741479256811694,4.684918735298486,5.11330047802686,3.4299393050415508
2012-09-01,4.5487446304768495,26.746088242156457,4.6867149460504125,5.10272710252396,3.428974932829611
2012-10-01,4.494141462435805,26.750676082176543,4.6885079362132664,5.09215372702106,3.428009629706091
2012-11-01,4.460507684033142,26.75524297000928,4.690297717315352,5.081580351518159,3.4270433938720295
2012-12-01,4.475738947659599,26.759789096157903,4.692084300823186,5.071006976015259,3.4260762235232467
2013-01-01,4.55131220208541,26.764314648539234,4.693867698141936,5.06043360051236,3.4251081168503226
2013-02-01,4.557123692595408,26.761735074403294,4.695445737232209,5.05116014614685,3.429853583226647
2013-03-01,4.531937984081787,26.759148828851508,4.697021290038049,5.04188669178134,3.4345766364707453
2013-04-01,4.522020763530408,26.756555877286527,4.698594364381681,5.03261323741583,3.439277487304982
2013-05-01,4.5487008394995305,26.75395618484116,4.700164968048473,5.02333978305032,3.4439563434938862
2013-06-01,4.561975587400817,26.751349716375593,4.701733108787166,5.01406632868481,3.448613409899252
2013-07-01,4.650821229134407,26.748736436474505,4.703298794310102,5.0047928743193,3.4532488885339587
2013-08-01,4.668827637279412,26.7461163094442,4.704862032293461,4.99551941995379,3.4578629786145565
2013-09-01,4.666166503423033,26.743489299309687,4.706422830377474,4.98624596558828,3.4624558766126343
2013-10-01,4.610538360219108,26.7408553698117,4.7079811961666564,4.97697251122277,3.467027776305024
2013-11-01,4.541846926121322,26.738214484403702,4.709537137230026,4.96769905685726,3.471578868822853
2013-12-01,4.581136047032555,26.73556660624885,4.7110906611013235,4.95842560249175,3.4761093426994925
2014-01-01,4.549838673775237,26.7329116982169,4.712641775279235,4.94915214812624,3.480619383917421
2014-02-01,4.613310646558746,26.73167469831916,4.71189113948659,4.931045718179898,3.4851449766971494
2014-03-01,4.613176147818071,26.730436166357322,4.711139939816559,4.912939288233557,3.4896501807234235
2014-04-01,4.625649521707112,26.729196098531645,4.710388175421336,4.894832858287215,3.4941351788839046
2014-05-01,4.626708001651688,26.727954491028257,4.709635845451201,4.8767264283408736,3.498600151616475
2014-06-01,4.661496507703642,26.726711340019047,4.708882949054516,4.8586199983945315,3.5030452769527995
2014-07-01,4.640427636199569,26.72546664166162,4.708129485377716,4.8405135684481895,3.507470730560918
2014-08-01,4.569917968879804,26.72422039209921,4.707375453565309,4.822407138501848,3.511876685786902
2014-09-01,4.534875447031149,26.72297258746061,4.70662085275986,4.804300708555506,3.5162633136955987
2014-10-01,4.43553134078276,26.721723223860113,4.705865682101998,4.786194278609165,3.5206307831104824
2014-11-01,4.3279594134036055,26.720472297397425,4.705109940730401,4.768087848662823,3.524979260652642
2014-12-01,4.08244832416745,26.719219804157593,4.704353627781791,4.749981418716482,3.529308910778923
2015-01-01,3.854796353965946,26.71796574021094,4.703596742390932,4.73187498877014,3.5336198958192475
2015-02-01,3.9236394826627983,26.720469088284258,4.703753521520816,4.709914199997551,3.5361683163523345
2015-03-01,3.867520001875094,26.72296618525144,4.703910276074858,4.687953411224964,3.538710258943232
2015-04-01,3.9973353207820668,26.725457062253987,4.704067006060759,4.665992622452375,3.541245756441588
2015-05-01,4.082018912531463,26.72794175020128,4.704223711486223,4.644031833679787,3.543774841447811
2015-06-01,4.091332454619697,26.730420279772854,4.704380392358942,4.622071044907198,3.5462975463155852
2015-07-01,3.9298807837291854,26.732892681420704,4.704537048686612,4.600110256134609,3.5488139031543553
2015-08-01,3.758116740173657,26.7353589853715,4.704693680476921,4.578149467362022,3.5513239438317767
2015-09-01,3.817262198500428,26.737819221628833,4.704850287737553,4.556188678589433,3.553827699976138
2015-10-01,3.833491276862639,26.74027341997537,4.705006870476193,4.534227889816845,3.5563252029787527
2015-11-01,3.748173779713891,26.742721609975046,4.705163428700517,4.512267101044257,3.5588164839963192
2015-12-01,3.6160032405165885,26.7451638209752,4.7053199624182,4.490306312271668,3.5613015739532554
2016-01-01,3.455785242999136,26.74760008210866,4.705476471636913,4.46834552349908,3.563780503543999
2016-02-01,3.411906500470507,26.756229481440627,4.70603101109576,4.464031965985267,3.5605725512902446
2016-03-01,3.625576532944591,26.76478505089304,4.7065852432110225,4.4597184084714545,3.5573542749507716
2016-04-01,3.707584373640461,26.7732680430777,4.707139168323191,4.455404850957643,3.5541256078593935
2016-05-01,3.844009246290955,26.781679678996298,4.70769278677219,4.45109129344383,3.5508864827021007
2016-06-01,3.886854370466192,26.790021149095132,4.708246098897381,4.446777735930017,3.547636831508642
2016-07-01,3.798887901383081,26.798293614276215,4.708799105037561,4.4424641784162056,3.544376585643964
2016-08-01,3.800518047423446,26.806498206866873,4.709351805530966,4.438150620902393,3.541105675799515
2016-09-01,3.810707208907187,26.814636031549945,4.709904200715273,4.43383706338858,3.537824031984404
2016-10-01,3.907517633369017,26.822708166256362,4.710456290927598,4.4295235058747675,3.5345315835164133
2016-11-01,3.821243498986452,26.830715663022055,4.711008076504498,4.425209948360955,3.5312282590128636
2016-12-01,3.950675791773758,26.838659548810796,4.711559557781976,4.420896390847143,3.5279139863813307
2017-01-01,3.9608893571714217,26.846540826304608,4.712110735095478,4.41658283333333,3.5245886928102013
2017-02-01,3.9790912189310585,26.855701587244987,4.712996923599287,4.394089819444442,3.52057950196928
2017-03-01,3.8984883454920336,26.864779189861615,4.713882327468315,4.371596805555553,3.5165541727937923
2017-04-01,3.933011719550841,26.87377513034961,4.7147669480907695,4.349103791666665,3.5125125748340658
2017-05-01,3.8810763314471055,26.882690864884246,4.715650786851179,4.326610777777777,3.508454576052327
2017-06-01,3.8106042059394123,26.891527811035605,4.716533845130402,4.304117763888889,3.504380042796819
2017-07-01,3.842255397820427,26.900287349121264,4.717416124305645,4.281624750000001,3.500288839775388
2017-08-01,3.871970642201964,26.908970823500248,4.71829762575047,4.259131736111112,3.49618083002853
2017-09-01,3.9084566535485377,26.917579543811296,4.71917835083481,4.2366387222222235,3.4920558749018777
2017-10-01,3.9430899373018833,26.92611478615828,4.7200583009249835,4.214145708333335,3.4879138340181206
2017-11-01,4.036690227114198,26.934577794245445,4.720937477383702,4.191652694444446,3.4837545652483386
2017-12-01,4.058397817115107,26.942969780465027,4.721815881570089,4.169159680555558,3.479577924682742
2018-01-01,4.1541621357736,26.951291926939618,4.722693514839689,4.14666666666667,3.4753837666007894
2018-02-01,4.130828740955943,26.957394330723975,4.723282281983389,4.141458333333337,3.4721219501782863
2018-03-01,4.138756296386563,26.963459720933994,4.723870702684303,4.136250000000003,3.4688494594823944
2018-04-01,4.193492965459322,26.969488543868977,4.7244587773499,4.13104166666667,3.4655662244206904
2018-05-01,4.248183505152773,26.975481237804544,4.725046506386931,4.125833333333337,3.4622721742080858
2018-06-01,4.21764322301094,26.981438233183827,4.725633890201428,4.120625000000003,3.4589672373576703
2018-07-01,4.26241827340957,26.987359952803004,4.7262209291987105,4.11541666666667,3.455651341671401
2018-08-01,4.220325784779969,26.993246811991362,4.726807623783382,4.110208333333337,3.452324414230641
2018-09-01,4.251805546414758,26.999099218786093,4.727393974359336,4.105000000000003,3.4489863813865353
2018-10-01,4.259134100341726,27.00491757410201,4.727979981329755,4.09979166666667,3.445637168750233
2018-11-01,4.042410711845167,27.010702271896363,4.728565645097114,4.094583333333337,3.442276701182934
2018-12-01,3.902432720861645,27.016453699328896,4.729150966063182,4.089375000000003,3.438904902785779
2019-01-01,3.9391655760913156,27.022172236917317,4.72973594462902,4.08416666666667,3.4355216968895617
2019-02-01,4.006509879902452,27.015483764177503,4.729030748413811,4.018194444444448,3.4361819362316623
2019-03-01,4.06305044566942,27.008750254371883,4.7283250545459365,3.952222222222225,3.4368417399453772
2019-04-01,4.156730470531177,27.001971096869106,4.72761886232252,3.886250000000002,3.437501108605186
2019-05-01,4.108030780237924,26.995145668534203,4.726912171039193,3.82027777777778,3.438160042784432
2019-06-01,4.001086442168906,26.988273333384896,4.726204979990096,3.7543055555555576,3.438818543055327
2019-07-01,4.049313988593817,26.98135344223595,4.725497288467868,3.6883333333333352,3.439476609988952
2019-08-01,4.003798018266798,26.9743853323312,4.724789095763646,3.622361111111113,3.4401342441552623
2019-09-01,4.042121010718135,26.967368326962607,4.72408040116706,3.55638888888889,3.440791446123089
2019-10-01,3.98829943223715,26.96030173507591,4.72337120396623,3.4904166666666674,3.441448216460142
2019-11-01,4.043909625102298,26.953184850862193,4.722661503447757,3.424444444444445,3.4421045557330143
2019-12-01,4.091284328925506,26.946016953334855,4.721951298896724,3.3584722222222227,3.442760464507183
2020-01-01,4.05211615588781,26.938797305891292,4.721240589596691,3.2925,3.443415943347014
2020-02-01,3.9228171698357426,26.939751430449945,4.722265393816408,3.273125,3.445234199856578
