date,ln_WTI,ln_GDP,ln_CPI,Interest,ln_FX
2012-06-30,4.532828718753836,26.732197064134496,4.679509574179304,5.14502060453556,3.4328265461971053
2012-09-30,4.523193640641654,26.746088242156457,4.684917657905282,5.1133004780268605,3.4299389953356108
2012-12-31,4.476796031376182,26.759789096157903,4.690296651450602,5.081580351518159,3.4270430823671223
2013-03-31,4.546791292920869,26.759148828851508,4.695444908470731,5.05116014614685,3.4298461121825716
2013-06-30,4.544232396810252,26.751349716375593,4.70016414707244,5.02333978305032,3.443949080232707
2013-09-30,4.661938456612284,26.743489299309687,4.7048612189936785,4.99551941995379,3.45785591458705
2013-12-31,4.577840444457661,26.73556660624885,4.7095363314993355,4.96769905685726,3.4715719959424565
2014-03-31,4.592108489384018,26.73043616635732,4.711890951527462,4.931045718179898,3.485138180445998
2014-06-30,4.63795134368748,26.726711340019047,4.709635656642351,4.8767264283408736,3.4985935358177263
2014-09-30,4.581740350703508,26.72297258746061,4.707375263900961,4.822407138501848,3.5118702433478064
2014-12-31,4.281979692784605,26.719219804157593,4.7051097502047305,4.768087848662823,3.524972984847349
2015-03-31,3.8819852795012793,26.72296618525144,4.703753513328869,4.709914199997551,3.5361661570382714
2015-06-30,4.056895562644409,26.730420279772854,4.704223703301975,4.644031833679787,3.543772714734995
2015-09-30,3.8350865741344236,26.737819221628833,4.704693672300362,4.578149467362022,3.5513218489874236
2015-12-31,3.73255609903104,26.7451638209752,4.705163420531637,4.512267101044256,3.5588144203094423
2016-03-31,3.497756092138078,26.76478505089304,4.706030908647898,4.464031965985267,3.560569109928338
2016-06-30,3.8128159967992024,26.790021149095132,4.707692684664254,4.45109129344383,3.550882974023379
2016-09-30,3.803371052571238,26.814636031549945,4.709351703761267,4.438150620902393,3.541102097809295
2016-12-31,3.893145641376409,26.838659548810796,4.711007975071357,4.425209948360955,3.531224609636869
2017-03-31,3.946156307198171,26.864779189861615,4.712996662054359,4.394089819444442,3.5205741225244247
2017-06-30,3.874897418979119,26.891527811035605,4.7156505266907836,4.326610777777777,3.5084490645610704
2017-09-30,3.8742275645236433,26.917579543811296,4.718297366963642,4.259131736111112,3.496175181568599
2017-12-31,4.01272599384373,26.942969780465027,4.720937219959591,4.191652694444446,3.4837487746497335
2018-03-31,4.141249057705369,26.963459720933994,4.72328216650246,4.141458333333337,3.472118392087157
2018-06-30,4.219773231207679,26.981438233183827,4.725046391312753,4.125833333333337,3.4622685453288153
2018-09-30,4.244849868201432,26.999099218786093,4.726807509113809,4.110208333333337,3.4523207124295254
2018-12-31,4.067992511016179,27.016453699328896,4.728565530830017,4.094583333333337,3.442272924239649
2019-03-31,4.002908633887729,27.008750254371883,4.729030582529589,4.018194444444448,3.4361817910222
2019-06-30,4.088615897646002,26.988273333384896,4.726912004450603,3.8202777777777803,3.438159898148315
2019-09-30,4.031744339192916,26.967368326962607,4.724788928466192,3.622361111111113,3.4401341000891015
2019-12-31,4.041164462088318,26.946016953334855,4.722661335436904,3.424444444444445,3.4421044122334465
2020-03-31,3.7831222108721327,26.94070464552262,4.722265044100205,3.2731250000000003,3.445233099837481
